"Plot Title: EC 3"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20636126, SEN S/N: 20636126)","Full Range, μS/cm (LGR S/N: 20636126, SEN S/N: 20636126, LBL: Conductivity)","Temp, °F (LGR S/N: 20636126, SEN S/N: 20636126)","Coupler Detached (LGR S/N: 20636126)","End Of File (LGR S/N: 20636126)"
10197,11/28/19 07:15:00 PM,13.5,12.0,47.93,,
10198,11/28/19 07:30:00 PM,13.4,11.6,47.70,,
10199,11/28/19 07:45:00 PM,13.4,11.2,47.46,,
10200,11/28/19 08:00:00 PM,13.4,11.6,47.32,,
10201,11/28/19 08:15:00 PM,13.4,11.2,47.19,,
10202,11/28/19 08:30:00 PM,13.3,11.2,47.10,,
10203,11/28/19 08:45:00 PM,13.3,11.6,47.03,,
10204,11/28/19 09:00:00 PM,13.3,11.6,46.96,,
10205,11/28/19 09:15:00 PM,13.3,11.6,46.90,,
10206,11/28/19 09:30:00 PM,13.3,11.6,46.81,,
10207,11/28/19 09:45:00 PM,13.3,11.6,46.76,,
10208,11/28/19 10:00:00 PM,13.4,11.6,46.63,,
10209,11/28/19 10:15:00 PM,13.4,11.6,46.56,,
10210,11/28/19 10:30:00 PM,13.3,11.6,46.47,,
10211,11/28/19 10:45:00 PM,13.3,11.2,46.36,,
10212,11/28/19 11:00:00 PM,13.4,11.6,46.29,,
10213,11/28/19 11:15:00 PM,13.3,11.2,46.17,,
10214,11/28/19 11:30:00 PM,13.4,11.2,46.08,,
10215,11/28/19 11:45:00 PM,13.6,12.0,45.95,,
10216,11/29/19 12:00:00 AM,13.9,12.0,45.86,,
10217,11/29/19 12:15:00 AM,13.3,11.2,45.72,,
10218,11/29/19 12:30:00 AM,13.2,11.2,45.54,,
10219,11/29/19 12:45:00 AM,13.2,11.2,45.39,,
10220,11/29/19 01:00:00 AM,13.2,11.2,45.30,,
10221,11/29/19 01:15:00 AM,13.2,11.6,45.21,,
10222,11/29/19 01:30:00 AM,13.2,11.6,45.10,,
10223,11/29/19 01:45:00 AM,13.2,11.6,45.01,,
10224,11/29/19 02:00:00 AM,13.2,11.2,44.94,,
10225,11/29/19 02:15:00 AM,13.2,11.2,44.85,,
10226,11/29/19 02:30:00 AM,13.2,11.6,44.73,,
10227,11/29/19 02:45:00 AM,13.2,11.6,44.64,,
10228,11/29/19 03:00:00 AM,13.1,11.2,44.51,,
10229,11/29/19 03:15:00 AM,13.1,11.6,44.38,,
10230,11/29/19 03:30:00 AM,13.1,11.6,44.28,,
10231,11/29/19 03:45:00 AM,13.2,11.6,44.22,,
10232,11/29/19 04:00:00 AM,13.2,11.2,44.11,,
10233,11/29/19 04:15:00 AM,13.1,11.2,44.06,,
10234,11/29/19 04:30:00 AM,13.3,11.6,43.97,,
10235,11/29/19 04:45:00 AM,13.3,11.2,43.86,,
10236,11/29/19 05:00:00 AM,13.3,11.6,43.83,,
10237,11/29/19 05:15:00 AM,13.2,11.6,43.83,,
10238,11/29/19 05:30:00 AM,13.2,11.2,43.84,,
10239,11/29/19 05:45:00 AM,13.2,11.6,43.84,,
10240,11/29/19 06:00:00 AM,13.2,11.6,43.86,,
10241,11/29/19 06:15:00 AM,13.2,11.6,43.86,,
10242,11/29/19 06:30:00 AM,13.2,11.6,43.84,,
10243,11/29/19 06:45:00 AM,13.2,11.2,43.84,,
10244,11/29/19 07:00:00 AM,13.3,11.2,43.84,,
10245,11/29/19 07:15:00 AM,13.1,11.2,43.83,,
10246,11/29/19 07:30:00 AM,13.2,11.2,43.83,,
10247,11/29/19 07:45:00 AM,13.2,11.6,43.83,,
10248,11/29/19 08:00:00 AM,13.3,11.6,43.84,,
10249,11/29/19 08:15:00 AM,13.1,11.6,43.84,,
10250,11/29/19 08:30:00 AM,13.2,11.6,43.86,,
10251,11/29/19 08:45:00 AM,13.3,11.6,43.92,,
10252,11/29/19 09:00:00 AM,13.2,11.2,43.97,,
10253,11/29/19 09:15:00 AM,13.3,11.6,44.04,,
10254,11/29/19 09:30:00 AM,13.3,11.6,44.13,,
10255,11/29/19 09:45:00 AM,13.4,11.6,44.28,,
10256,11/29/19 10:00:00 AM,13.4,11.6,44.44,,
10257,11/29/19 10:15:00 AM,13.5,11.6,44.73,,
10258,11/29/19 10:30:00 AM,13.5,11.6,45.00,,
10259,11/29/19 10:45:00 AM,13.6,12.0,45.36,,
10260,11/29/19 11:00:00 AM,13.7,12.0,45.68,,
10261,11/29/19 11:15:00 AM,13.7,12.0,45.95,,
10262,11/29/19 11:30:00 AM,13.7,12.0,46.24,,
10263,11/29/19 11:45:00 AM,13.8,12.0,46.47,,
10264,11/29/19 12:00:00 PM,13.8,12.0,46.69,,
10265,11/29/19 12:15:00 PM,13.9,12.0,46.99,,
10266,11/29/19 12:30:00 PM,13.9,12.0,47.48,,
10267,11/29/19 12:45:00 PM,14.1,12.0,48.07,,
10268,11/29/19 01:00:00 PM,14.2,12.3,48.65,,
10269,11/29/19 01:15:00 PM,14.4,12.3,49.30,,
10270,11/29/19 01:30:00 PM,14.5,12.7,49.95,,
10271,11/29/19 01:45:00 PM,14.5,12.3,50.18,,
10272,11/29/19 02:00:00 PM,14.6,12.3,50.25,,
10273,11/29/19 02:15:00 PM,14.6,12.3,50.31,,
10274,11/29/19 02:30:00 PM,14.5,12.7,50.38,,
10275,11/29/19 02:45:00 PM,14.5,12.3,50.47,,
10276,11/29/19 03:00:00 PM,14.6,12.7,50.67,,
10277,11/29/19 03:15:00 PM,14.5,12.7,50.83,,
10278,11/29/19 03:30:00 PM,14.5,12.7,50.97,,
10279,11/29/19 03:45:00 PM,14.5,12.7,51.12,,
10280,11/29/19 04:00:00 PM,14.5,12.3,51.28,,
10281,11/29/19 04:15:00 PM,14.5,12.7,51.46,,
10282,11/29/19 04:30:00 PM,14.5,12.7,51.62,,
10283,11/29/19 04:45:00 PM,14.5,12.3,51.82,,
10284,11/29/19 05:00:00 PM,14.4,12.3,51.75,,
10285,11/29/19 05:15:00 PM,14.5,12.7,51.85,,
10286,11/29/19 05:30:00 PM,14.6,12.7,52.14,,
10287,11/29/19 05:45:00 PM,14.5,12.7,52.20,,
10288,11/29/19 06:00:00 PM,14.5,12.7,52.18,,
10289,11/29/19 06:15:00 PM,14.3,11.9,52.11,,
10290,11/29/19 06:30:00 PM,14.3,12.3,51.96,,
10291,11/29/19 06:45:00 PM,14.3,11.9,51.78,,
10292,11/29/19 07:00:00 PM,14.2,11.9,51.48,,
10293,11/29/19 07:15:00 PM,14.1,11.9,51.17,,
10294,11/29/19 07:30:00 PM,14.1,11.9,50.88,,
10295,11/29/19 07:45:00 PM,14.0,11.9,50.61,,
10296,11/29/19 08:00:00 PM,13.9,11.9,50.32,,
10297,11/29/19 08:15:00 PM,13.8,11.9,50.09,,
10298,11/29/19 08:30:00 PM,13.8,11.9,49.82,,
10299,11/29/19 08:45:00 PM,13.7,11.9,49.60,,
10300,11/29/19 09:00:00 PM,13.7,11.9,49.39,,
10301,11/29/19 09:15:00 PM,13.7,11.9,49.23,,
10302,11/29/19 09:30:00 PM,13.6,11.9,49.06,,
10303,11/29/19 09:45:00 PM,13.6,11.9,48.96,,
10304,11/29/19 10:00:00 PM,13.6,11.9,48.85,,
10305,11/29/19 10:15:00 PM,13.6,11.9,48.69,,
10306,11/29/19 10:30:00 PM,13.6,12.0,48.51,,
10307,11/29/19 10:45:00 PM,13.6,12.0,48.34,,
10308,11/29/19 11:00:00 PM,13.5,12.0,48.11,,
10309,11/29/19 11:15:00 PM,13.5,12.0,47.91,,
10310,11/29/19 11:30:00 PM,13.4,12.0,47.75,,
10311,11/29/19 11:45:00 PM,13.4,11.6,47.57,,
10312,11/30/19 12:00:00 AM,13.4,11.6,47.46,,
10313,11/30/19 12:15:00 AM,13.4,11.6,47.39,,
10314,11/30/19 12:30:00 AM,13.4,11.6,47.34,,
10315,11/30/19 12:45:00 AM,13.4,11.6,47.32,,
10316,11/30/19 01:00:00 AM,13.4,11.6,47.32,,
10317,11/30/19 01:15:00 AM,13.4,12.0,47.32,,
10318,11/30/19 01:30:00 AM,13.4,11.6,47.34,,
10319,11/30/19 01:45:00 AM,13.5,11.6,47.28,,
10320,11/30/19 02:00:00 AM,13.4,11.6,47.26,,
10321,11/30/19 02:15:00 AM,13.5,12.0,47.25,,
10322,11/30/19 02:30:00 AM,13.5,11.6,47.21,,
10323,11/30/19 02:45:00 AM,13.5,12.0,47.19,,
10324,11/30/19 03:00:00 AM,13.5,11.6,47.12,,
10325,11/30/19 03:15:00 AM,13.6,11.6,47.03,,
10326,11/30/19 03:30:00 AM,13.5,12.0,46.92,,
10327,11/30/19 03:45:00 AM,13.5,12.0,46.83,,
10328,11/30/19 04:00:00 AM,13.5,11.6,46.74,,
10329,11/30/19 04:15:00 AM,13.4,11.6,46.62,,
10330,11/30/19 04:30:00 AM,13.5,11.6,46.54,,
10331,11/30/19 04:45:00 AM,13.5,12.0,46.51,,
10332,11/30/19 05:00:00 AM,13.5,11.6,46.44,,
10333,11/30/19 05:15:00 AM,13.4,12.0,46.31,,
10334,11/30/19 05:30:00 AM,13.5,11.6,46.18,,
10335,11/30/19 05:45:00 AM,13.5,11.6,46.04,,
10336,11/30/19 06:00:00 AM,13.5,11.6,45.86,,
10337,11/30/19 06:15:00 AM,13.4,11.6,45.66,,
10338,11/30/19 06:30:00 AM,13.4,11.6,45.50,,
10339,11/30/19 06:45:00 AM,13.3,11.6,45.32,,
10340,11/30/19 07:00:00 AM,13.4,11.6,45.16,,
10341,11/30/19 07:15:00 AM,13.4,11.6,45.00,,
10342,11/30/19 07:30:00 AM,13.2,11.2,44.87,,
10343,11/30/19 07:45:00 AM,13.2,11.2,44.74,,
10344,11/30/19 08:00:00 AM,13.2,11.6,44.64,,
10345,11/30/19 08:15:00 AM,13.2,11.2,44.51,,
10346,11/30/19 08:30:00 AM,13.1,11.6,44.44,,
10347,11/30/19 08:45:00 AM,13.1,11.6,44.38,,
10348,11/30/19 09:00:00 AM,13.2,11.6,44.42,,
10349,11/30/19 09:15:00 AM,13.2,11.6,44.51,,
10350,11/30/19 09:30:00 AM,13.3,11.6,44.73,,
10351,11/30/19 09:45:00 AM,13.4,11.6,45.09,,
10352,11/30/19 10:00:00 AM,13.5,11.2,45.54,,
10353,11/30/19 10:15:00 AM,13.7,12.0,46.09,,
10354,11/30/19 10:30:00 AM,13.8,12.0,46.76,,
10355,11/30/19 10:45:00 AM,13.9,12.0,47.50,,
10356,11/30/19 11:00:00 AM,14.1,12.3,48.22,,
10357,11/30/19 11:15:00 AM,14.3,11.9,48.90,,
10358,11/30/19 11:30:00 AM,14.3,12.7,49.46,,
10359,11/30/19 11:45:00 AM,14.4,12.7,49.89,,
10360,11/30/19 12:00:00 PM,14.6,12.3,50.25,,
10361,11/30/19 12:15:00 PM,14.6,12.3,50.54,,
10362,11/30/19 12:30:00 PM,14.5,12.7,50.76,,
10363,11/30/19 12:45:00 PM,14.6,12.7,50.90,,
10364,11/30/19 01:00:00 PM,14.6,12.7,51.10,,
10365,11/30/19 01:15:00 PM,14.7,12.3,51.40,,
10366,11/30/19 01:30:00 PM,14.8,12.7,51.85,,
10367,11/30/19 01:45:00 PM,14.9,12.7,52.36,,
10368,11/30/19 02:00:00 PM,14.9,12.7,52.79,,
10369,11/30/19 02:15:00 PM,15.0,12.7,53.13,,
10370,11/30/19 02:30:00 PM,15.0,12.7,53.47,,
10371,11/30/19 02:45:00 PM,15.0,12.7,53.80,,
10372,11/30/19 03:00:00 PM,15.0,13.0,54.01,,
10373,11/30/19 03:15:00 PM,15.1,12.7,54.18,,
10374,11/30/19 03:30:00 PM,15.1,13.0,54.43,,
10375,11/30/19 03:45:00 PM,15.1,13.0,54.66,,
10376,11/30/19 04:00:00 PM,15.2,12.6,54.86,,
10377,11/30/19 04:15:00 PM,15.2,13.0,55.02,,
10378,11/30/19 04:30:00 PM,15.2,13.0,55.24,,
10379,11/30/19 04:45:00 PM,15.2,13.0,55.38,,
10380,11/30/19 05:00:00 PM,15.2,13.0,55.44,,
10381,11/30/19 05:15:00 PM,15.2,13.4,55.40,,
10382,11/30/19 05:30:00 PM,15.2,13.0,55.26,,
10383,11/30/19 05:45:00 PM,15.2,13.0,55.08,,
10384,11/30/19 06:00:00 PM,15.2,13.0,54.86,,
10385,11/30/19 06:15:00 PM,15.1,13.0,54.61,,
10386,11/30/19 06:30:00 PM,15.0,13.0,54.39,,
10387,11/30/19 06:45:00 PM,15.0,12.7,54.14,,
10388,11/30/19 07:00:00 PM,14.9,12.7,53.89,,
10389,11/30/19 07:15:00 PM,15.0,12.7,53.65,,
10390,11/30/19 07:30:00 PM,14.9,12.7,53.40,,
10391,11/30/19 07:45:00 PM,14.9,12.7,53.19,,
10392,11/30/19 08:00:00 PM,14.8,12.7,52.97,,
10393,11/30/19 08:15:00 PM,14.8,12.7,52.75,,
10394,11/30/19 08:30:00 PM,14.9,12.7,52.54,,
10395,11/30/19 08:45:00 PM,14.7,12.7,52.32,,
10396,11/30/19 09:00:00 PM,14.8,12.7,52.12,,
10397,11/30/19 09:15:00 PM,14.8,12.7,51.93,,
10398,11/30/19 09:30:00 PM,14.8,12.7,51.75,,
10399,11/30/19 09:45:00 PM,14.8,12.7,51.55,,
10400,11/30/19 10:00:00 PM,14.8,12.7,51.35,,
10401,11/30/19 10:15:00 PM,14.8,12.7,51.17,,
10402,11/30/19 10:30:00 PM,14.8,12.7,51.01,,
10403,11/30/19 10:45:00 PM,14.8,12.7,50.83,,
10404,11/30/19 11:00:00 PM,14.8,12.7,50.72,,
10405,11/30/19 11:15:00 PM,14.8,12.7,50.59,,
10406,11/30/19 11:30:00 PM,14.7,12.7,50.47,,
10407,11/30/19 11:45:00 PM,14.6,12.7,50.38,,
10408,12/01/19 12:00:00 AM,14.7,12.7,50.31,,
10409,12/01/19 12:15:00 AM,14.7,12.7,50.23,,
10410,12/01/19 12:30:00 AM,14.7,12.7,50.14,,
10411,12/01/19 12:45:00 AM,14.6,12.3,50.07,,
10412,12/01/19 01:00:00 AM,14.6,12.7,50.00,,
10413,12/01/19 01:15:00 AM,14.6,12.7,49.89,,
10414,12/01/19 01:30:00 AM,14.7,12.7,49.82,,
10415,12/01/19 01:45:00 AM,14.6,12.3,49.68,,
10416,12/01/19 02:00:00 AM,14.6,12.7,49.50,,
10417,12/01/19 02:15:00 AM,14.6,12.7,49.30,,
10418,12/01/19 02:30:00 AM,14.6,12.3,49.10,,
10419,12/01/19 02:45:00 AM,14.5,12.3,48.87,,
10420,12/01/19 03:00:00 AM,14.4,12.3,48.65,,
10421,12/01/19 03:15:00 AM,14.4,12.3,48.47,,
10422,12/01/19 03:30:00 AM,14.4,12.7,48.33,,
10423,12/01/19 03:45:00 AM,14.4,12.7,48.22,,
10424,12/01/19 04:00:00 AM,14.3,12.3,48.18,,
10425,12/01/19 04:15:00 AM,14.4,12.3,48.13,,
10426,12/01/19 04:30:00 AM,14.3,12.3,48.11,,
10427,12/01/19 04:45:00 AM,14.4,12.0,48.07,,
10428,12/01/19 05:00:00 AM,14.4,12.7,48.04,,
10429,12/01/19 05:15:00 AM,14.4,12.3,48.00,,
10430,12/01/19 05:30:00 AM,14.4,12.0,47.97,,
10431,12/01/19 05:45:00 AM,14.3,12.3,47.89,,
10432,12/01/19 06:00:00 AM,14.3,12.0,47.86,,
10433,12/01/19 06:15:00 AM,14.3,12.0,47.79,,
10434,12/01/19 06:30:00 AM,14.3,12.0,47.75,,
10435,12/01/19 06:45:00 AM,14.2,12.0,47.64,,
10436,12/01/19 07:00:00 AM,14.2,12.3,47.53,,
10437,12/01/19 07:15:00 AM,14.1,12.0,47.43,,
10438,12/01/19 07:30:00 AM,14.1,12.0,47.32,,
10439,12/01/19 07:45:00 AM,14.0,12.0,47.21,,
10440,12/01/19 08:00:00 AM,13.9,12.0,47.10,,
10441,12/01/19 08:15:00 AM,13.9,12.0,46.99,,
10442,12/01/19 08:30:00 AM,13.9,12.0,46.92,,
10443,12/01/19 08:45:00 AM,13.8,12.0,46.81,,
10444,12/01/19 09:00:00 AM,13.8,12.0,46.76,,
10445,12/01/19 09:15:00 AM,13.8,12.0,46.76,,
10446,12/01/19 09:30:00 AM,13.7,12.0,46.78,,
10447,12/01/19 09:45:00 AM,13.8,12.0,46.90,,
10448,12/01/19 10:00:00 AM,13.9,12.0,47.12,,
10449,12/01/19 10:15:00 AM,13.9,12.0,47.41,,
10450,12/01/19 10:30:00 AM,14.0,12.0,47.77,,
10451,12/01/19 10:45:00 AM,14.1,12.0,48.18,,
10452,12/01/19 11:00:00 AM,14.1,12.0,48.54,,
10453,12/01/19 11:15:00 AM,14.1,11.9,48.92,,
10454,12/01/19 11:30:00 AM,14.1,11.9,49.28,,
10455,12/01/19 11:45:00 AM,14.0,11.9,49.46,,
10456,12/01/19 12:00:00 PM,14.0,11.9,49.64,,
10457,12/01/19 12:15:00 PM,14.1,11.9,49.75,,
10458,12/01/19 12:30:00 PM,14.1,12.3,49.89,,
10459,12/01/19 12:45:00 PM,14.1,11.9,50.14,,
10460,12/01/19 01:00:00 PM,14.1,11.9,50.38,,
10461,12/01/19 01:15:00 PM,14.1,11.9,50.67,,
10462,12/01/19 01:30:00 PM,14.2,11.9,51.17,,
10463,12/01/19 01:45:00 PM,14.3,11.9,51.67,,
10464,12/01/19 02:00:00 PM,14.3,12.3,52.21,,
10465,12/01/19 02:15:00 PM,14.4,12.3,52.84,,
10466,12/01/19 02:30:00 PM,14.3,11.9,53.20,,
10467,12/01/19 02:45:00 PM,14.2,11.9,53.29,,
10468,12/01/19 03:00:00 PM,14.2,12.3,53.35,,
10469,12/01/19 03:15:00 PM,14.2,12.3,53.42,,
10470,12/01/19 03:30:00 PM,14.2,11.9,53.44,,
10471,12/01/19 03:45:00 PM,14.2,11.9,53.47,,
10472,12/01/19 04:00:00 PM,14.1,11.9,53.49,,
10473,12/01/19 04:15:00 PM,14.1,11.9,53.44,,
10474,12/01/19 04:30:00 PM,14.0,11.9,53.40,,
10475,12/01/19 04:45:00 PM,14.1,11.9,53.37,,
10476,12/01/19 05:00:00 PM,14.0,11.9,53.29,,
10477,12/01/19 05:15:00 PM,14.0,11.9,53.20,,
10478,12/01/19 05:30:00 PM,14.0,11.9,53.08,,
10479,12/01/19 05:45:00 PM,14.0,11.9,52.92,,
10480,12/01/19 06:00:00 PM,14.0,11.9,52.72,,
10481,12/01/19 06:15:00 PM,14.1,11.9,52.54,,
10482,12/01/19 06:30:00 PM,14.0,11.9,52.29,,
10483,12/01/19 06:45:00 PM,14.0,11.9,52.11,,
10484,12/01/19 07:00:00 PM,13.9,11.9,51.89,,
10485,12/01/19 07:15:00 PM,13.9,11.9,51.67,,
10486,12/01/19 07:30:00 PM,14.0,11.9,51.48,,
10487,12/01/19 07:45:00 PM,13.9,11.9,51.26,,
10488,12/01/19 08:00:00 PM,13.9,11.9,51.08,,
10489,12/01/19 08:15:00 PM,13.9,11.9,50.94,,
10490,12/01/19 08:30:00 PM,13.8,11.9,50.76,,
10491,12/01/19 08:45:00 PM,13.7,11.9,50.59,,
10492,12/01/19 09:00:00 PM,13.7,11.9,50.45,,
10493,12/01/19 09:15:00 PM,13.7,11.9,50.31,,
10494,12/01/19 09:30:00 PM,13.7,11.9,50.16,,
10495,12/01/19 09:45:00 PM,13.7,11.9,50.02,,
10496,12/01/19 10:00:00 PM,13.7,11.9,49.89,,
10497,12/01/19 10:15:00 PM,13.7,11.9,49.78,,
10498,12/01/19 10:30:00 PM,13.8,11.9,49.66,,
10499,12/01/19 10:45:00 PM,13.8,11.9,49.53,,
10500,12/01/19 11:00:00 PM,13.8,11.9,49.42,,
10501,12/01/19 11:15:00 PM,13.9,11.9,49.30,,
10502,12/01/19 11:30:00 PM,13.9,11.9,49.21,,
10503,12/01/19 11:45:00 PM,13.9,11.9,49.10,,
10504,12/02/19 12:00:00 AM,13.8,11.9,49.01,,
10505,12/02/19 12:15:00 AM,13.8,11.9,48.92,,
10506,12/02/19 12:30:00 AM,13.7,11.9,48.83,,
10507,12/02/19 12:45:00 AM,13.7,11.9,48.72,,
10508,12/02/19 01:00:00 AM,13.7,11.9,48.61,,
10509,12/02/19 01:15:00 AM,13.6,12.0,48.51,,
10510,12/02/19 01:30:00 AM,13.6,11.6,48.40,,
10511,12/02/19 01:45:00 AM,13.6,11.6,48.27,,
10512,12/02/19 02:00:00 AM,13.6,11.6,48.18,,
10513,12/02/19 02:15:00 AM,13.5,11.6,48.06,,
10514,12/02/19 02:30:00 AM,13.5,11.6,47.97,,
10515,12/02/19 02:45:00 AM,13.5,11.6,47.86,,
10516,12/02/19 03:00:00 AM,13.4,11.6,47.79,,
10517,12/02/19 03:15:00 AM,13.5,11.6,47.71,,
10518,12/02/19 03:30:00 AM,13.5,11.6,47.64,,
10519,12/02/19 03:45:00 AM,13.6,12.0,47.57,,
10520,12/02/19 04:00:00 AM,13.5,12.0,47.53,,
10521,12/02/19 04:15:00 AM,13.5,11.6,47.46,,
10522,12/02/19 04:30:00 AM,13.5,11.6,47.39,,
10523,12/02/19 04:45:00 AM,13.5,12.0,47.32,,
10524,12/02/19 05:00:00 AM,13.5,12.0,47.26,,
10525,12/02/19 05:15:00 AM,13.5,12.0,47.21,,
10526,12/02/19 05:30:00 AM,13.5,12.0,47.14,,
10527,12/02/19 05:45:00 AM,13.6,12.0,47.10,,
10528,12/02/19 06:00:00 AM,13.5,12.0,47.03,,
10529,12/02/19 06:15:00 AM,13.5,12.0,46.98,,
10530,12/02/19 06:30:00 AM,13.4,12.0,46.90,,
10531,12/02/19 06:45:00 AM,13.4,12.0,46.83,,
10532,12/02/19 07:00:00 AM,13.4,11.6,46.81,,
10533,12/02/19 07:15:00 AM,13.4,11.6,46.74,,
10534,12/02/19 07:30:00 AM,13.4,11.6,46.69,,
10535,12/02/19 07:45:00 AM,13.4,11.6,46.63,,
10536,12/02/19 08:00:00 AM,13.4,11.6,46.60,,
10537,12/02/19 08:15:00 AM,13.3,11.6,46.56,,
10538,12/02/19 08:30:00 AM,13.3,11.6,46.53,,
10539,12/02/19 08:45:00 AM,13.3,11.6,46.51,,
10540,12/02/19 09:00:00 AM,13.2,11.6,46.47,,
10541,12/02/19 09:15:00 AM,13.3,11.6,46.51,,
10542,12/02/19 09:30:00 AM,13.4,11.2,46.53,,
10543,12/02/19 09:45:00 AM,13.4,11.6,46.56,,
10544,12/02/19 10:00:00 AM,13.4,11.6,46.67,,
10545,12/02/19 10:15:00 AM,13.4,11.6,46.81,,
10546,12/02/19 10:30:00 AM,13.5,12.0,46.98,,
10547,12/02/19 10:45:00 AM,13.5,12.0,47.17,,
10548,12/02/19 11:00:00 AM,13.5,12.0,47.39,,
10549,12/02/19 11:15:00 AM,13.6,11.6,47.61,,
10550,12/02/19 11:30:00 AM,13.6,12.0,47.84,,
10551,12/02/19 11:45:00 AM,13.6,12.0,48.11,,
10552,12/02/19 12:00:00 PM,13.6,12.0,48.42,,
10553,12/02/19 12:15:00 PM,13.6,11.9,48.72,,
10554,12/02/19 12:30:00 PM,13.6,11.9,49.01,,
10555,12/02/19 12:45:00 PM,13.7,11.9,49.28,,
10556,12/02/19 01:00:00 PM,13.7,11.9,49.50,,
10557,12/02/19 01:15:00 PM,13.6,11.9,49.71,,
10558,12/02/19 01:30:00 PM,13.7,11.9,49.95,,
10559,12/02/19 01:45:00 PM,13.7,11.9,50.22,,
10560,12/02/19 02:00:00 PM,13.6,11.9,50.47,,
10561,12/02/19 02:15:00 PM,13.6,11.9,50.68,,
10562,12/02/19 02:30:00 PM,13.6,11.9,50.88,,
10563,12/02/19 02:45:00 PM,13.6,11.9,51.01,,
10564,12/02/19 03:00:00 PM,13.6,11.9,51.10,,
10565,12/02/19 03:15:00 PM,13.7,11.9,51.42,,
10566,12/02/19 03:30:00 PM,13.7,11.9,51.93,,
10567,12/02/19 03:45:00 PM,13.6,11.9,52.25,,
10568,12/02/19 04:00:00 PM,13.4,11.9,52.48,,
10569,12/02/19 04:15:00 PM,13.4,11.5,52.57,,
10570,12/02/19 04:30:00 PM,13.3,11.5,52.61,,
10571,12/02/19 04:45:00 PM,13.4,11.5,52.65,,
10572,12/02/19 05:00:00 PM,13.7,11.9,52.72,,
10573,12/02/19 05:15:00 PM,13.8,11.9,52.70,,
10574,12/02/19 05:30:00 PM,13.8,11.9,52.63,,
10575,12/02/19 05:45:00 PM,13.8,11.9,52.48,,
10576,12/02/19 06:00:00 PM,13.8,11.9,52.34,,
10577,12/02/19 06:15:00 PM,13.7,11.9,52.18,,
10578,12/02/19 06:30:00 PM,13.6,11.9,51.93,,
10579,12/02/19 06:45:00 PM,13.5,11.9,51.69,,
10580,12/02/19 07:00:00 PM,13.6,11.9,51.42,,
10581,12/02/19 07:15:00 PM,13.6,11.9,51.15,,
10582,12/02/19 07:30:00 PM,13.6,11.9,50.86,,
10583,12/02/19 07:45:00 PM,13.6,11.9,50.58,,
10584,12/02/19 08:00:00 PM,13.4,11.6,50.31,,
10585,12/02/19 08:15:00 PM,13.5,11.6,50.04,,
10586,12/02/19 08:30:00 PM,13.6,11.9,49.82,,
10587,12/02/19 08:45:00 PM,13.4,11.6,49.59,,
10588,12/02/19 09:00:00 PM,13.4,11.6,49.30,,
10589,12/02/19 09:15:00 PM,13.4,11.6,48.92,,
10590,12/02/19 09:30:00 PM,13.5,11.6,48.58,,
10591,12/02/19 09:45:00 PM,13.5,12.0,48.34,,
10592,12/02/19 10:00:00 PM,13.4,11.6,48.11,,
10593,12/02/19 10:15:00 PM,13.5,11.6,47.91,,
10594,12/02/19 10:30:00 PM,13.4,11.6,47.75,,
10595,12/02/19 10:45:00 PM,13.5,12.0,47.61,,
10596,12/02/19 11:00:00 PM,13.7,11.6,47.43,,
10597,12/02/19 11:15:00 PM,13.7,12.0,47.26,,
10598,12/02/19 11:30:00 PM,13.7,12.0,47.12,,
10599,12/02/19 11:45:00 PM,13.7,12.0,46.99,,
10600,12/03/19 12:00:00 AM,13.7,12.0,46.90,,
10601,12/03/19 12:15:00 AM,13.6,12.0,46.76,,
10602,12/03/19 12:30:00 AM,13.6,12.0,46.62,,
10603,12/03/19 12:45:00 AM,13.5,11.6,46.53,,
10604,12/03/19 01:00:00 AM,13.6,11.6,46.47,,
10605,12/03/19 01:15:00 AM,13.5,11.6,46.44,,
10606,12/03/19 01:30:00 AM,13.4,11.6,46.36,,
10607,12/03/19 01:45:00 AM,13.4,11.6,46.26,,
10608,12/03/19 02:00:00 AM,13.2,11.6,46.15,,
10609,12/03/19 02:15:00 AM,13.2,11.6,45.93,,
10610,12/03/19 02:30:00 AM,13.2,11.6,45.73,,
10611,12/03/19 02:45:00 AM,13.2,11.2,45.52,,
10612,12/03/19 03:00:00 AM,13.1,11.2,45.32,,
10613,12/03/19 03:15:00 AM,13.2,11.2,45.16,,
10614,12/03/19 03:30:00 AM,13.1,11.2,45.00,,
10615,12/03/19 03:45:00 AM,13.0,11.2,44.80,,
10616,12/03/19 04:00:00 AM,13.0,11.2,44.71,,
10617,12/03/19 04:15:00 AM,13.0,11.2,44.58,,
10618,12/03/19 04:30:00 AM,13.0,11.2,44.44,,
10619,12/03/19 04:45:00 AM,13.0,11.6,44.35,,
10620,12/03/19 05:00:00 AM,12.9,11.6,44.22,,
10621,12/03/19 05:15:00 AM,12.9,11.2,44.13,,
10622,12/03/19 05:30:00 AM,13.0,11.2,44.06,,
10623,12/03/19 05:45:00 AM,12.9,11.2,44.04,,
10624,12/03/19 06:00:00 AM,12.9,11.2,44.08,,
10625,12/03/19 06:15:00 AM,12.9,11.2,44.11,,
10626,12/03/19 06:30:00 AM,12.9,11.2,44.15,,
10627,12/03/19 06:45:00 AM,12.9,11.2,44.20,,
